Role,City,Experience,Company_Size,Job_Type,ReactJS,NodeJS,Python,SQL,MongoDB,Git,PWA,Socket_io,Scikit_learn,TensorFlow,LLM,LangChain,Pandas,Agile,JIRA,BA,Project_Mgmt,IT_Support,Documentation,Risk_Mgmt,Stakeholder_Mgmt,Figma,User_Research,Wireframing,Prototyping,Adobe_XD,Design_Systems,Usability_Testing,Interaction_Design,Salary
FullStack,Lahore,1Year,Small,Onsite,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111000
UIUXDesign,Islamabad,MoreThan1.5Years,Small,Onsite,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,143000
ITManagement,Islamabad,MoreThan1.5Years,Small,Remote,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,121000
ITManagement,Islamabad,MoreThan1.5Years,Small,Onsite,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,123000
AIEngineer,Karachi,Fresh,Medium,Onsite,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,127000
AIEngineer,Karachi,MoreThan1.5Years,Medium,Onsite,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,285000
AIEngineer,Rawalpindi,MoreThan1.5Years,Small,Remote,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177000
UIUXDesign,Islamabad,MoreThan1.5Years,Large,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,270000
FullStack,Karachi,MoreThan1.5Years,Small,Remote,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,156000
FullStack,Peshawar,Fresh,Small,Onsite,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000
AIEngineer,Karachi,1Year,Medium,Remote,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,234000
FullStack,Islamabad,1Year,Small,Onsite,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,109000
AIEngineer,Rawalpindi,1Year,Small,Onsite,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,150000
FullStack,Karachi,6Months,Large,Remote,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,186000
ITManagement,Islamabad,Fresh,Large,Onsite,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,123000
FullStack,Peshawar,6Months,Large,Remote,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,138000
ITManagement,Peshawar,6Months,Small,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,59000
ITManagement,Karachi,6Months,Small,Onsite,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,102000
ITManagement,Islamabad,6Months,Small,Remote,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,78000
AIEngineer,Peshawar,1Year,Medium,Remote,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,161000
UIUXDesign,Lahore,Fresh,Small,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,47000
ITManagement,Lahore,6Months,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,60000
FullStack,Rawalpindi,MoreThan1.5Years,Small,Remote,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,135000
FullStack,Faisalabad,6Months,Large,Onsite,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000
AIEngineer,Rawalpindi,6Months,Small,Onsite,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,109000
ITManagement,Faisalabad,Fresh,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80000
ITManagement,Lahore,MoreThan1.5Years,Small,Remote,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,129000
FullStack,Rawalpindi,6Months,Small,Onsite,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,84000
UIUXDesign,Lahore,1Year,Small,Onsite,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,103000
FullStack,Rawalpindi,1Year,Large,Onsite,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,235000
UIUXDesign,Lahore,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70000
AIEngineer,Faisalabad,MoreThan1.5Years,Medium,Remote,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236000
UIUXDesign,Peshawar,Fresh,Small,Onsite,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,50000
ITManagement,Karachi,6Months,Small,Onsite,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74000
UIUXDesign,Rawalpindi,1Year,Medium,Onsite,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,158000
FullStack,Islamabad,6Months,Medium,Remote,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,143000
AIEngineer,Karachi,1Year,Medium,Onsite,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242000
ITManagement,Lahore,6Months,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,98000
UIUXDesign,Rawalpindi,Fresh,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,118000
FullStack,Karachi,6Months,Large,Onsite,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,197000
AIEngineer,Karachi,Fresh,Medium,Onsite,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117000
FullStack,Faisalabad,Fresh,Large,Remote,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106000
FullStack,Peshawar,6Months,Small,Onsite,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60000
UIUXDesign,Faisalabad,6Months,Medium,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,95000
ITManagement,Faisalabad,Fresh,Medium,Onsite,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62000
UIUXDesign,Islamabad,1Year,Medium,Remote,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,158000
AIEngineer,Lahore,6Months,Small,Onsite,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,111000
ITManagement,Karachi,6Months,Medium,Onsite,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,105000
AIEngineer,Rawalpindi,1Year,Medium,Onsite,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,218000
AIEngineer,Faisalabad,MoreThan1.5Years,Medium,Onsite,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,226000
AIEngineer,Faisalabad,Fresh,Small,Onsite,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79000
FullStack,Lahore,6Months,Large,Onsite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,170000
FullStack,Karachi,6Months,Small,Onsite,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87000
UIUXDesign,Karachi,Fresh,Medium,Onsite,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,104000
ITManagement,Faisalabad,Fresh,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,60000
AIEngineer,Faisalabad,6Months,Small,Onsite,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,96000
FullStack,Peshawar,Fresh,Large,Onsite,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000
UIUXDesign,Peshawar,Fresh,Small,Onsite,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,49000
ITManagement,Peshawar,1Year,Medium,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,94000
UIUXDesign,Karachi,1Year,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,159000
FullStack,Faisalabad,Fresh,Small,Remote,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000
FullStack,Islamabad,1Year,Medium,Onsite,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173000
ITManagement,Karachi,1Year,Large,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,192000
UIUXDesign,Karachi,Fresh,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,55000
ITManagement,Islamabad,6Months,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,114000
FullStack,Peshawar,6Months,Large,Onsite,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,140000
UIUXDesign,Faisalabad,6Months,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,72000
FullStack,Faisalabad,1Year,Large,Onsite,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,192000
UIUXDesign,Islamabad,MoreThan1.5Years,Small,Remote,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,148000
AIEngineer,Lahore,Fresh,Large,Remote,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,158000
UIUXDesign,Rawalpindi,MoreThan1.5Years,Medium,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,193000
ITManagement,Faisalabad,MoreThan1.5Years,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,139000
AIEngineer,Rawalpindi,1Year,Small,Onsite,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,139000
UIUXDesign,Islamabad,6Months,Large,Onsite,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,175000
AIEngineer,Rawalpindi,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,116000
FullStack,Karachi,1Year,Small,Onsite,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,129000
AIEngineer,Karachi,6Months,Small,Remote,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000
UIUXDesign,Islamabad,1Year,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,154000
ITManagement,Karachi,MoreThan1.5Years,Large,Remote,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,267000
AIEngineer,Lahore,Fresh,Small,Onsite,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94000
ITManagement,Karachi,6Months,Large,Remote,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,156000
UIUXDesign,Faisalabad,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,68000
UIUXDesign,Karachi,6Months,Small,Remote,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,104000
FullStack,Islamabad,Fresh,Large,Onsite,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000
FullStack,Karachi,Fresh,Small,Onsite,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69000
ITManagement,Faisalabad,MoreThan1.5Years,Medium,Remote,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,154000
FullStack,Faisalabad,6Months,Medium,Onsite,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109000
AIEngineer,Lahore,MoreThan1.5Years,Large,Onsite,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,365000
ITManagement,Lahore,Fresh,Large,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000
UIUXDesign,Karachi,Fresh,Medium,Onsite,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,91000
ITManagement,Lahore,1Year,Large,Onsite,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,197000
UIUXDesign,Faisalabad,1Year,Large,Onsite,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,183000
FullStack,Karachi,Fresh,Large,Onsite,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161000
UIUXDesign,Lahore,MoreThan1.5Years,Large,Remote,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,255000
AIEngineer,Lahore,1Year,Medium,Onsite,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,209000
FullStack,Rawalpindi,MoreThan1.5Years,Medium,Remote,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,229000
ITManagement,Faisalabad,6Months,Medium,Onsite,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,93000
ITManagement,Karachi,6Months,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,110000
FullStack,Peshawar,MoreThan1.5Years,Medium,Onsite,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,186000
AIEngineer,Faisalabad,Fresh,Large,Onsite,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134000
AIEngineer,Karachi,MoreThan1.5Years,Small,Onsite,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000
AIEngineer,Rawalpindi,MoreThan1.5Years,Medium,Onsite,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,276000
UIUXDesign,Faisalabad,Fresh,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,95000
AIEngineer,Rawalpindi,6Months,Medium,Onsite,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,173000
